time,Node01.ax,Node01.ay,Node01.az,Node01.mx,Node01.my,Node01.mz,Node01.gx,Node01.gy,Node01.gz,Node02.ax,Node02.ay,Node02.az,Node02.mx,Node02.my,Node02.mz,Node02.gx,Node02.gy,Node02.gz
8.1,0.930482,-0.083641,0.207369,41.877739,-6.463882,16.085634,3.614468,14.691149,0.599378,0.930288,-0.142589,0.091509,44.709694,-0.395854,-4.32537,-2.658208,-13.366585,4.134913
8.11,0.926078,-0.087196,0.20039,41.877739,-6.463882,16.085634,1.944902,15.038975,0.808074,0.927677,-0.146215,0.104639,44.709694,-0.395854,-4.32537,-3.755786,-12.512914,4.439796
8.12,0.917845,-0.096177,0.192467,41.877739,-6.295161,16.161282,1.805772,15.108541,0.738509,0.92749,-0.154611,0.115258,45.232239,-0.312931,-4.793646,-5.341176,-11.17143,4.866632
8.13,0.912292,-0.107029,0.186242,41.877739,-6.295161,16.161282,3.684033,16.082453,1.1559,0.93178,-0.161862,0.115258,45.232239,-0.312931,-4.793646,-5.707035,-9.40311,5.659327
8.14,0.92244,-0.11919,0.185488,41.877739,-6.463882,16.085634,7.997077,16.291149,4.286335,0.93924,-0.164342,0.110817,45.082939,-0.727545,-4.949739,-6.194847,-7.63479,6.330069
8.15,0.936227,-0.143326,0.197749,41.877739,-6.463882,16.085634,14.675337,15.595496,8.112422,0.949685,-0.159763,0.105411,45.082939,-0.727545,-4.949739,-7.353402,-5.927447,6.452022
8.16,0.969353,-0.125177,0.187751,41.65744,-6.548243,16.53952,17.597076,15.734627,10.129813,0.954347,-0.150985,0.10097,44.933643,-0.5617,-4.793646,-8.694885,-4.46401,5.78128
8.17,0.939291,-0.131913,0.174547,41.65744,-6.548243,16.53952,17.875338,11.491149,6.234161,0.951736,-0.145451,0.099812,44.933643,-0.5617,-4.793646,-9.609533,-3.305456,5.110538
8.18,0.933546,-0.123306,0.183224,41.437145,-6.548243,16.463873,14.257946,11.978106,3.034161,0.9467,-0.145261,0.100584,44.784344,-0.395854,-5.105831,-8.938791,-2.573737,4.561749
8.19,0.931248,-0.116758,0.180395,41.437145,-6.548243,16.463873,10.223164,12.395496,3.312422,0.938121,-0.153466,0.104446,44.784344,-0.395854,-5.105831,-9.67051,-2.207878,4.317843
8.2,0.935461,-0.115822,0.179829,41.363712,-6.548243,17.296001,12.727511,12.04767,3.799378,0.926744,-0.158618,0.10657,44.784344,-0.893391,-4.871693,-10.524181,-2.268854,3.830031
8.21,0.943695,-0.117132,0.177565,41.363712,-6.548243,17.296001,13.353599,10.16941,5.329813,0.916486,-0.155946,0.105411,44.784344,-0.893391,-4.871693,-11.133947,-2.390807,3.769054
8.22,0.945226,-0.121997,0.17832,41.363712,-6.632604,17.144705,13.701425,8.360714,4.634161,0.915181,-0.154229,0.107342,44.858994,-0.976313,-4.949739,-12.353478,-2.756667,4.744679
8.23,0.940248,-0.124429,0.175679,41.363712,-6.632604,17.144705,15.023164,7.178105,3.242857,0.917232,-0.156519,0.116996,44.858994,-0.976313,-4.949739,-13.816915,-2.634714,6.452022
8.24,0.93795,-0.125551,0.171717,41.21685,-6.2108,17.220352,16.275337,6.065062,3.938509,0.920776,-0.158236,0.134374,44.933643,-1.142159,-4.871693,-14.60961,-3.305456,7.36667
8.25,0.93795,-0.1263,0.166436,41.21685,-6.2108,17.220352,16.484034,4.534627,5.399378,0.921149,-0.16377,0.146731,44.933643,-1.142159,-4.871693,-12.902267,-4.707916,7.671553
